46,171,38,14
888,1101,397,419
355,901,114,96
7,27,0,0
129,104,99,68
1975,1690,635,760
6754,4910,3448,2439
71,72,24,12
1224,926,638,474
458,76,37,176
874,600,403,300
5700,12329,824,1299
3521,9613,1073,1189
10,6,4,4
1891,3840,383,510
4264,1619,218,689
5282,4894,2313,1722
48,49,21,20
4879,4324,2771,2003
2154,2039,947,886
1549,942,679,537
107,60,32,27
390,621,225,135
4180,3584,1325,1168
4336,2448,1544,2141
883,4900,90,184
5128,1587,4207,2239
804,60,480,433
517,448,385,219
36,33,25,8
582,628,692,308
5024,2289,3267,1939
4308,8035,2985,1625
1368,646,2150,765
130,423,58,32
3098,2775,1212,1241
961,691,439,377
8332,2812,289,2031
745,5124,192,343
4,17,0,0
849,1875,125,275
2416,3231,847,747
388,359,399,136
4717,3582,2549,1809
20,24,23,15
4646,4150,2496,1942
9175,10607,4078,2798
28,21,12,11
24,18,1,20
350,274,256,226
502,526,333,183
83,10,1,14
6859,11597,4531,2161
1165,1135,902,531
13442,11117,3495,3394
590,953,192,222
1151,1134,357,317
85,13,111,35
205,11,594,115
161,34,455,126
14,0,20,7
67,65,33,26
462,584,231,188
7575,184,2353,2549
5518,173,2069,2320
1250,1089,512,400
2853,3500,1003,807
232,328,312,147
1975,2113,764,576
21,24,11,3
120,489,59,30
37,583,30,22
4690,4745,1606,1396
117,167,46,33
3,8,6,1
1,57,0,1
21117,10124,4793,7029
22798,11626,2393,4284
25,16,2,1
340,580,142,119
210,426,134,80
7097,5283,2568,2865
50715,30218,10337,19417
3300,1899,829,1206
436,917,147,143
1677,1606,948,566
506,543,478,347
889,800,465,407
41,196,14,19
27,32,7,9
8445,6816,3114,3291
942,902,413,430
289,388,147,161
11,27,9,4
22,159,16,6
1593,1616,593,631
23,27,17,10
259,601,128,94
2331,3103,678,695
25,54,13,5
432,305,219,148
12052,11250,717,2023
1364,1583,1033,669
447,599,210,166
684,815,174,209
2939,451,1549,881
31,80,23,11
1874,3824,358,605
15814,20632,19188,13044
12057,9413,3930,4316
2167,2150,780,668
4922,4512,1104,1433
4992,2940,2920,3605
31,6,23,18
17,15,28,12
26561,42834,10485,7425
31,23,12,3
1007,742,474,407
315,2988,176,66
4571,4732,1788,1401
1928,2119,674,501
69,128,16,25
2,13,0,2
312,1818,44,132
2820,49,492,2089
444,2928,52,166
2045,3477,601,886
1256,1747,548,500
2744,2215,1720,1003
3388,55112,1263,1352
6293,3760,539,1628
7977,5474,843,1983
343,3594,59,63
520,1146,103,108
43,77,5,6
107,68,31,27
1045,4100,496,522
638,12255,177,159
3,15,1,0
1432,1929,611,598
68,30,4,26
2720,4542,1150,872
4340,5022,1703,1299
2247,2313,1377,1336
228,158,190,183
9,19,4,1
414,314,91,107
126,41,27,30
3835,4781,3951,1954
110,78,26,40
8131,7579,1791,2772
237,252,64,75
91,97,25,22
140,137,52,58
260,205,104,92
120,138,36,28
12,169,9,3
85,88,32,36
0,19,1,0
18,172,10,2
2,72,3,4
7,169,3,5
4,51,0,0
0,20,0,0
8,170,5,3
3,21,0,1
1,19,1,1
2,45,0,0
3,59,1,2
0,33,0,0
3,72,2,0
9,114,3,4
187,5,7,61
25640,17756,6130,8021
10,9,54,8
231,394,125,102
629,805,417,274
2331,5733,705,570
3002,2987,1057,1034
520,764,138,200
66,199,27,28
28,102,35,23
12,1,11,10
78,57,29,43
5138,6306,2975,2191
88,139,30,42
218,356,38,79
16721,13319,1747,3876
925,700,436,366
2265,2990,1089,1002
11519,11995,1636,2901
3266,3976,1451,1115
152,210,62,52
2246,5513,841,579
246,78,172,93
1512,1038,1004,655
9512,14340,4527,3191
82,144,13,25
680,698,105,211
10527,5564,3677,4806
2463,2950,1226,899
187,259,144,87
1124,1354,497,368
500,661,181,191
129,318,26,33
1591,1644,777,598
39,449,17,11
216,184,116,88
27737,1454,1698,6484
42,3,36,13
475,321,385,300
1940,1221,1043,752
950,1085,515,362
6,6,8,8
574,1216,269,225
647,915,347,233
21,60,29,10
6838,4920,3594,2480
124,80,31,24
3806,4078,1690,1312
19,23,6,11
3092,2427,947,1282
95,84,54,32
29,31,4,4
9248,7868,4155,3268
686,822,270,237
28,29,7,10
910,788,448,322
7345,9562,3518,2634
1953,1458,485,548
1084,2894,877,534
1672,4527,635,794
27440,60391,10108,13043
1539,1089,820,486
2382,5178,1031,771
3522,2926,1414,1571
29,3,6,5
5256,3684,2072,1487
7661,6079,2748,2652
110,92,30,22
16,12,4,7
2159,2153,481,678
155,80,74,45
8,272,2,1
22,1147,29,9
1371,1299,557,508
6264,5408,3057,2415
1683,1198,776,657
14290,11200,4877,5020
26766,19317,14564,8484
45,14,7,9
1648,1638,308,346
415,430,127,170
859,5188,1721,396
1198,1749,380,397
91,87,56,31
345,118,111,258
16284,13251,4659,5752
2548,1791,1038,1072
28525,24195,7834,7711
2665,8687,900,714
115,56,6,17
5285,6798,1289,1444
195,583,142,64
64,46,11,7
7546,2629,6046,3785
5984,2879,1621,1693
665,1020,428,385
2,4,14,1
2571,1141,4557,1344
38,5,27,12
13,0,9,3
1801,1696,961,843
943,712,422,467
211,462,62,72
3609,1205,1484,1369
151,3056,31,35
3711,2907,1118,1141
30315,8026,5497,8507
11097,8873,2189,4055
865,494,510,411
2459,1284,1263,793
1992,614,527,655
181,166,54,59
66,28,10,12
950,697,447,387
3189,3280,1717,1215
1024,1032,490,356
7875,12993,2618,3093
156,180,63,71
64,140,35,38
12467,12672,3929,3627
166,124,62,59
135,610,52,47
196,559,75,48
16468,18697,10792,6260
50,22,60,24
87,347,102,33
174,261,127,96
5883,5243,1767,1967
105,316,15,45
5133,4509,1440,1487
6734,8304,1114,2453
1769,1579,351,443
10286,10483,2126,2187
422,444,206,133
1724,1133,476,493
6215,6272,2460,2419
2324,198,540,1145
1968,1940,928,677
828,925,866,430
1246,1411,291,259
363,295,123,117
2846,2685,1063,882
22,75,7,6
4186,3662,1507,1172
124,39,8,53
3,11,8,4
75,123,19,27
4,40,7,2
3315,3994,1164,1094
232,130,38,50
269,21,10,59
177,10,2,30
3890,294,1122,1418
12,22,15,7
167,88,194,64
174,239,120,85
7431,7580,3447,2350
522,714,177,176
496,14,1517,349
286,113,65,147
146,675,126,38
9263,8286,5205,3688
1150,52,91,333
12279,8903,4164,3758
5477,4420,2948,3123
109,4,5,33
10,4,14,7
10549,354,171,2416
1459,9,40,388
12160,6806,7422,4238
231,68,18,20
6039,2333,3030,2212
29,5,9,14
1559,317,616,574
29,33,25,12
255,13,76,14
1614,2131,273,499
145,9,1577,300
4,0,27,5
44,47,6,15
99,197,8,47
7818,4613,1184,3323
178,32,17,81
4623,2817,1022,1403
4782,5553,2173,1707
288,326,93,92
638,575,593,260
11146,16321,3105,4089
2700,2141,605,826
23,7,3,4
10112,7487,5309,3339
61,80,39,19
38,210,19,19
1603,2533,738,526
5613,2675,1961,1483
821,525,295,240
200,1949,98,98
8341,3182,642,1556
473,458,339,186
1897,1603,991,681
6734,6464,2793,2197
10100,555,15301,7282
110,619,69,49
2671,3083,638,701
1016,467,549,494
12280,10771,18813,6234
1150,1480,149,408
1120,1067,569,467
1182,906,453,444
9412,6091,2622,2312
1491,951,680,500
3198,4798,789,921
17,368,6,7
797,721,787,545
8,22,5,4
1232,1274,867,658
1861,1676,1537,851
18,12,7,2
58,15,19,7
548,752,306,161
533,731,272,215
1561,704,769,646
3075,2611,1186,826
426,396,161,133
17,144,8,6
1315,10467,249,274
293,43,56,90
33,6,1,6
33,2,315,45
212,146,56,53
753,960,475,373
73,34,24,16
353,3415,413,170
5939,11279,514,1622
286,410,19,79
1983,4144,1315,683
38,48,20,10
14693,16618,6055,4672
93,26,42,35
5845,6313,1822,1696
6610,5759,4069,3194
101,79,62,55
1369,1332,474,390
6967,5943,1987,2139
1002,791,498,380
310,349,174,126
47,2,154,38
8,0,6,5
119,2,134,57
5,0,6,5
6,33,6,3
4437,3758,2547,1510
5427,8798,4711,2313
3290,2519,1356,1520
1014,500,540,258
1967,1778,1275,658
6130,12741,6778,2521
7931,5567,4086,2256
774,1040,234,226
2248,3100,1046,816
344,534,198,153
395,1830,353,232
73,91,109,63
1098,1187,647,356
232,619,207,74
11369,11444,6062,4703
214,221,236,115
1003,769,503,306
244,1204,132,57
296,162,139,69
57,20,11,9
3140,2689,1888,1145
7286,8198,3510,2648
1315,1645,990,613
1171,2672,1601,683
7,60,0,1
17,2,12,4
2084,1926,1093,803
772,287,692,329
519,392,360,183
1777,610,813,705
7,40,5,1
2034,4709,850,771
1132,1243,378,368
47,170,8,20
2702,2213,2355,1195
4098,3090,1760,1403
4327,2916,2746,1694
133,62,92,78
411,385,289,150
1643,3428,1174,757
3237,5105,1951,1062
15,62,4,5
6103,5704,2229,1848
5536,4981,2098,1642
32,32,12,7
776,710,503,386
1073,1621,630,403
1433,2000,543,464
1644,2228,392,493
3876,3408,3352,1483
1811,1178,943,784
1050,1494,493,355
1142,1721,471,294
6,16,1,2
9,364,2,2
5,355,4,0
71,603,63,16
223,1194,109,70
99,978,27,38
281,485,78,288
7,3,20,2
2916,2688,2159,1471
1489,1533,933,562
1480,1210,498,433
1,3,21,6
239,28,14,91
379,495,306,188
4006,1766,1865,1600
1778,2826,580,501
421,336,240,151
2903,3068,744,745
6242,4406,1990,2270
27,16,36,26
6778,5847,2697,2396
3836,157,533,860
64,37,24,16
1079,748,378,415
165,225,108,49
1088,1063,627,509
70,104,17,18
326,390,170,139
1415,1633,533,454
1286,2039,519,522
1187,1263,416,352
75,312,38,27
421,355,354,201
6153,11031,2172,1617
1829,2977,1269,795
16,10,4,7
1500,959,609,438
42,3,5,12
736,114,420,354
96,54,85,45
390,345,395,183
4068,1492,4120,1713
1993,1623,699,638
1135,665,393,679
77,52,12,21
4084,3621,1360,1051
3481,3217,3248,1538
19,112,57,12
10,36,20,5
4841,897,2087,2037
82,132,37,16
921,998,525,344
187,767,150,48
16,71,0,8
278,624,257,113
4406,4663,1545,1363
837,906,537,392
471,727,229,200
129,60,72,57
26,47,13,5
52,41,41,12
598,457,244,231
86,70,36,40
17,35,14,8
60,53,15,16
4788,6548,1158,1412
2454,694,541,871
51333,30621,25008,16104
1083,1788,1639,683
93,10,116,45
840,5669,157,182
1367,1063,542,389
280,505,162,110
65,812,60,21
720,403,123,205
5088,1600,1396,1850
2163,2072,740,710
1166,791,600,452
4499,4564,1348,1329
1549,4474,364,334
7,24,8,5
5747,1603,1454,2749
1956,1854,1265,935
11,24,4,2
10837,547,2375,5444
164,900,86,67
39,234,26,26
1912,1839,615,462
460,1139,144,129
118679,2992,24038,32043
27,19,22,9
611,48,171,169
32,4,12,12
2909,250,1860,1150
49,20,15,15
503,2712,759,276
16,14,1,1
251,38,1127,212
79,3,126,40
145,1275,84,106
2905,3176,1724,1054
5918,6887,2270,2068
188,97,18,45
106,422,63,70
2386,1682,667,781
118,57,13,39
4094,815,3607,1472
4,36,0,0
13,34,10,10
2140,286,149,415
10,69,1,2
3061,2853,863,821
38,15,1,5
573,354,33,98
903,846,360,354
2318,1942,905,770
1252,1727,411,374
379,993,176,133
2208,8021,283,758
1407,1026,978,578
2928,2017,1663,1194
47,33,43,16
532,95,763,207
3092,1122,1609,1179
925,564,355,391
81241,10513,4389,17040
232,1264,34,35
3189,2551,988,1068
39,834,32,8
3460,11544,2305,1017
3,23,1,2
19,23,3,7
708,546,547,302
11469,15510,1529,1756
415,386,307,152
2140,1482,821,572
152,319,175,89
31,65,4,4
34,61,7,12
3591,4050,1715,1206
16,34,8,9
93,2420,40,49
10012,15027,3623,3639
21,20,10,11
1203,1667,1587,589
29263,2796,2535,13126
902,1057,1647,509
135982,30804,22584,43382
46,60,41,33
800,1065,352,304
69,33,25,15
3054,4431,1389,1019
49,85,45,20
17,87,2,3
2016,1979,776,683
3313,3780,1230,1696
2,7,7,2
17,0,1,3
6253,346,2966,2510
4656,4476,1583,1723
4238,2402,2015,1328
599,550,984,407
198,71,90,98
14148,14844,3686,4232
19,11,3,6
255,240,112,169
1063,2668,474,339
385,194,219,164
16,1248,8,3
2654,3105,1227,844
1454,2616,489,468
10940,33564,25174,8578
76,214,104,33
3,26,12,2
16,2,10,2
177,461,39,48
253,300,154,119
54,696,13,14
446,347,117,138
823,732,234,223
293,25,22,109
48,11,348,60
5551,12415,1863,1594
94,1204,116,33
4716,4411,2549,1662
17,24,7,6
219,374,71,43
659,655,260,268
120,86,102,64
1124,1887,314,340
11,44,1,0
2009,1888,1042,809
14361,15630,7173,5478
2901,2390,1380,1205
179,33,43,65
379,7,139,64
62,135,9,11
230,1743,85,93
1826,2260,1115,834
29,20,2,7
9898,3728,1845,2214
11,26,1,3
695,1361,98,252
2193,1957,871,846
296,827,102,90
2159,4842,725,802
623,976,324,279
6318,9193,2033,3632
1437,858,124,436
7900,2038,1226,2963
199,97,83,155
757,548,463,318
1105,1656,289,296
4198,3022,5352,2141
2661,1847,448,527
15,1,0,5
2034,1015,1230,811
6865,4228,4713,3080
12668,17576,4059,4140
4,10,153,5
1010,58,323,374
36,0,14,13
42,322,29,24
284,406,149,78
2611,1856,809,616
5028,4627,1782,1692
11552,5639,2716,3725
1103,1559,192,692
11916,6171,1597,4350
13,54,5,2
25,10,9,14
13,5,3,7
1606,804,347,750
1037,9963,49,195
289,311,222,131
775,705,251,254
39,49,67,22
398,800,359,150
1235,219,2232,723
371,3411,672,221
14537,8604,7287,4351
704,3317,345,216
184,32,22,47
14073,17083,7151,4568
1593,3061,244,374
18734,28856,5504,5526
13514,6658,3123,3648
3157,798,864,1360
5100,4215,2219,1706
32,43,6,11
24498,10347,2125,7078
1282,1366,680,422
51,121,20,10
12556,8689,6402,3769
559,651,305,184
1356,1698,886,495
486,299,240,182
50,42,7,8
1250,1191,482,513
41,907,45,6
135,72,11,41
3,164,8,1
16996,8932,2184,5540
34,23,3,6
2733,3209,936,878
818,739,407,287
4098,3655,2114,1775
28,22,12,6
9,53,5,3
3802,17132,1066,1040
119,36,8,38
247,158,231,183
483,488,223,192
69,74,36,21
1738,2351,935,586
486,353,346,291
1633,1167,229,1145
4761,1525,183,912
122,3,3,41
20,38,7,15
6075,4654,2555,2586
31665,57329,10275,10745
4103,21376,5551,1935
1637,550,2158,674
15,64,2,2
762,883,273,279
2035,2233,863,764
2504,4462,581,910
13168,11540,4861,4808
89,776,6,23
598,701,341,318
119,421,68,44
2988,2084,970,803
956,330,2755,604
17,9,14,2
23,3,53,9
45152,1086,105761,23497
58,0,108,45
3469,2138,890,1119
3961,4464,1247,1366
91,122,48,36
6236,4485,811,1927
32,10,3,7
97,57,26,25
27,26,3,6
277,305,105,108
1361,853,101,349
4332,5495,1112,1242
1451,378,56,125
14,12,0,1
6838,6788,1776,2012
8627,10294,3016,2968
39,42,20,17
851,802,366,256
4419,3141,1764,1857
24697,16103,6754,7627
6356,4516,704,1867
64,186,9,29
582,555,404,231
3222,3240,1243,1085
15,364,55,2
15,458,0,3
1707,1169,404,498
48,90,17,14
58,1,61,43
8939,154,2060,3279
8589,7938,3249,3029
6685,5453,2875,2425
3325,2133,1087,1283
137,379,21,53
2174,8607,386,801
53,116,7,15
977,800,420,360
11,206,2,4
8132,10486,1812,2572
1007,7781,129,292
3076,4118,2687,1123
2105,177,1195,565
29,26,17,10
10978,9156,4554,2866
81,100,105,28
21363,22018,6524,6420
378,281,246,159
121,742,8,50
1049,13070,125,243
4358,5274,1925,1400
1329,1434,426,360
40,61,14,6
10,21,14,5
8532,8999,3510,2811
107,136,21,34
1023,1705,740,357
344,9450,40,66
459,451,176,146
796,1125,251,242
281,548,66,72
2549,1679,1173,849
25,11,5,8
1635,1864,925,637
127,63,12,32
6771,6158,3459,2407
2632,3677,1338,924
62,42,29,31
267,185,92,75
9405,8518,2194,3374
1025,971,635,449
79673,60081,14767,22807
13393,14392,4885,3842
24,21,8,5
11,1,5,15
3771,3091,1795,1229
381,169,602,375
5922,5699,3666,3044
5249,71,219,1477
952,505,726,350
195,151,46,52
26675,30644,9051,7911
21686,22833,7687,8716
13151,23000,2368,3282
1639,1283,798,559
14,56,2,0
2959,2825,2239,1097
210,116,290,107
625,1037,288,170
1827,1516,699,529
28,19,48,9
557,2321,180,132
82,45,6,17
5081,4314,2049,1743
8396,88,604,2805
7912,7146,2859,3018
1215,1362,712,519
1404,1292,868,448
2662,2383,994,816
154,32,19,42
697,478,355,255
645,23,44,126
29,13,8,8
56087,9408,22360,26159
59,10,16,22
24,0,0,7
14296,8960,4729,4743
445,404,194,142
8349,9952,3557,3234
7,113,1,1
356,336,120,91
477,498,361,256
2936,16241,997,1104
63,44,3,16
34,1655,12,14
5703,156,1864,1777
71,72,20,21
264,1260,58,83
2322,2637,830,758
48,176,13,9
1996,1635,93,403
2686,80395,138,460
966,1535,509,366
320,812,153,196
1653,3003,506,595
599,15157,163,204
3,59,4,1
1763,1733,830,421
17,6,2,9
1199,916,591,395
349,598,179,170
3830,634,355,901
996,1501,451,294
4023,1730,1045,987
1179,2850,436,473
242,298,156,103
4147,4747,470,1432
5,18,26,7
3,25,3,1
9120,12601,4522,2950
3287,7070,925,1148
185,145,98,49
2748,2739,1200,885
565,415,268,211
23,10,8,5
3888,3405,1838,1374
6430,13483,8704,3613
3939,5836,2810,1710
4881,2570,1034,1413
1155,1006,312,357
42093,33880,11175,19143
31,75,4,14
4770,2323,651,1391
165,229,43,81
15459,12093,4595,8124
329,459,728,244
34,301,40,10
1594,3989,865,583
1749,3501,288,560
6515,7522,2022,1907
26,6,19,12
5883,6324,1901,1720
11,204,0,0
10,28,11,7
115,1154,6,17
87251,31070,8464,20599
16,10,2,6
42787,17936,8428,6333
543,540,183,211
3829,2848,232,1185
31,7,1,11
2628,1769,1488,842
2108,2188,716,650
1754,999,474,535
833,787,418,280
7308,10589,2558,2140
4780,3810,2640,1749
78,78,16,22
1284,678,550,423
1733,1363,1225,739
4,6,5,2
228,620,300,105
32,26,8,10
5,171,2,0
2121,101000,688,1690
201,233,73,53
46,72,90,26
734,1404,334,245
7255,225,16998,3734
39,57,35,18
502,89,368,126
391,8,629,120
129694,37944,47885,37720
107,12,34,28
3994,654,7767,1792
510,429,252,163
2,47,1,2
26,87,18,9
81,70,45,40
15,13,9,8
497,454,217,172
18,313,15,3
14,131,3,2
169,119,98,69
100,491,133,45
34,115,13,10
325,806,411,155
11234,8536,3267,3541
210,437,38,67
798,761,381,283
1908,1176,1197,710
1175,1078,340,382
183,231,104,87
26,41,28,18
36,186,31,9
15559,11012,3556,4598
129,122,29,44
5658,7231,2258,1716
7485,8721,3619,3234
12264,9554,3478,4233
3345,4874,2645,2659
10,10,11,3
10,32,0,7
34314,29451,23646,9889
1551,1246,1036,710
7422,3944,7738,3494
10,16,22,2
2137,1231,2281,1061
399,453,300,146
1938,1746,1005,623
4441,4928,2294,1467
1393,1076,840,537
1771,2046,1118,883
618,793,183,173
3578,2761,1184,1248
2975,2788,1152,841
189,957,18,33
2706,3400,1068,846
2103,1384,391,435
1288,1442,613,463
485,306,199,159
921,658,1297,484
5342,4860,2132,1949
662,273,30,186
3305,2324,1297,1135
470,417,118,243
1931,1592,1247,736
396,563,315,184
1592,1077,1044,630
631,779,160,213
87,180,82,43
109,405,27,27
561,482,222,143
34,118,11,12
227,232,139,103
1007,1777,535,460
161,471,127,75
922,919,717,460
176,108,172,75
61276,52506,21567,20369
49,38,22,23
588,618,284,196
205,150,130,77
81,50,24,18
3814,11663,2440,1440
534,9,66,126
85,6,36,24
0,31,0,0
34,1215,3,8
0,19,0,0
45,13,22,13
525,763,69,160
72844,146827,30284,27954
3475,3416,1473,1182
177,919,254,87
5138,5168,2081,1651
167,164,39,64
304,392,198,98
158,1055,119,34
156,1218,108,52
1340,518,914,481
2541,1347,1307,968
388,2015,303,134
137,31,367,55
17,223,32,14
385,1667,623,200
5,346,1,0
7,25,4,3
29,67,19,9
9,83,7,6
1608,9305,786,578
5388,2848,2477,2659
59,17,15,21
3689,3308,1770,1274
5,19,24,5
711,1624,705,374
20,113,11,7
624,9345,130,165
1579,1482,519,514
1984,1895,1230,711
7,11,4,5
4917,3450,11903,4211
343,789,134,87
992,1434,345,333
11226,10606,4241,3462
9663,14975,1874,2244
60,81,25,24
1003,1244,657,450
19239,8091,949,3277
92,36,4,31
33,13,2,3
1835,1153,897,688
145,153,12,26
1,33,3,3
1406,891,479,459
32686,26214,6648,13382
2005,2363,905,719
5238,2943,2874,2235
89,28,125,58
10,53,0,0
370,999,90,73
37743,36948,14775,11636
8,17,1,4
85,82,131,59
270,563,218,112
2083,1778,946,796
4356,5327,1424,1449
3746,4040,1400,1048
20423,10545,6092,6489
227,232,121,83
813,769,574,391
1718,5447,689,658
5,14,7,4
1449,1939,706,674
1193,606,896,580
2946,7355,887,1123
2427,1589,447,820
107,67,21,36
20,7,3,7
1171,120,459,360
635,633,522,341
62,284,191,23
2554,2172,846,586
31611,20993,6535,9847
1104,837,339,314
343,942,223,117
22,27,3,9
8943,7294,3729,3162
1895,2175,1007,711
2169,394,2029,776
1518,4283,933,676
21,214,77,14
29,15,37,11
3471,2551,2858,1271
7795,6208,4012,3202
772,445,319,233
1273,1368,620,424
9,9,1,1
10104,8198,3309,3000
415,368,215,130
566,6039,59,207
8977,8737,3024,2116
6570,10396,3457,2344
1367,1964,1751,705
14554,8123,1992,4186
1344,1657,441,388
9074,7967,4386,2940
1055,995,599,485
860,2441,69,244
979,659,367,417
6879,4215,2882,1889
1446,1645,860,564
1377,2250,635,439
673,311,272,267
16275,15382,7393,5642
28,405,4,8
4,35,0,2
47,512,29,22
24,861,3,5
2898,1452,1587,1049
30,118,12,8
1807,1310,961,558
854,569,499,400
3165,1070,487,1497
24,0,0,7
27,3,4,11
22,31,7,6
15,9,4,4
3811,4171,1401,1240
30,18,10,17
38,32,14,19
4,6,2,4
805,479,229,287
1367,881,611,475
8704,6295,3023,3065
7957,6425,4291,2549
25,8,16,9
274,46,22,39
2783,1753,945,855
289,288,104,110
5278,3856,3601,1938
194,117,223,85
980,38,621,557
319,295,173,138
2117,1206,1563,789
1371,1291,912,583
463,66,53,108
69,47,13,13
3582,3493,1528,1135
23,126,11,3
142,77,198,50
833,163,85,236
1634,202,372,614
20,18,47,16
5945,4807,1768,1871
5091,3619,2155,1313
16,8,11,3
2090,13,754,973
205,1136,216,103
696,5308,55,156
23,27,20,8
3986,3859,2709,1547
1700,259,2879,948
78,3,115,51
16,4,8,6
21,8,3,5
74,166,21,16
162,153,94,85
861,624,749,386
71,347,52,42
312,255,201,141
400,4013,1276,207
3469,605,1629,1374
563,457,677,181
2407,1700,970,863
23,267,6,2
11914,8325,2762,2981
645,311,118,145
403,466,270,161
2577,1692,917,1019
5953,3581,4339,4755
405,380,231,167
15,87,40,9
21,11,35,15
3070,1053,1340,1177
417,373,224,192
1288,1170,533,481
849,347,456,438
393,62,708,272
148,50,110,65
16449,12681,10307,5729
695,805,395,325
1203,968,669,493
6899,6066,2208,2170
130,9,7,9
2465,3335,828,763
4048,4011,1911,1482
21,34,11,2
6,45,12,4
20,18,8,9
1868,1238,443,539
26,11,11,8
119,688,80,50
451,660,191,149
259,229,79,69
2465,2660,1157,839
371,8934,178,118
4590,4121,685,1190
54,514,4,6
34,707,7,11
93,1415,26,29
214,758,71,58
4651,3158,1072,1494
858,1962,273,242
741,975,331,264
1313,2631,586,427
442,1112,127,235
14,1877,4,2
289,414,118,108
520,451,371,243
6578,6824,2174,1737
211,113,8,45
103,58,141,44
10873,12954,7091,4436
19,5,10,10
4,6,5,5
77,0,0,10
177,63,54,51
7657,7375,3572,2750
9379,9854,3863,3078
2776,1377,3039,935
55743,36573,12444,15335
59,626,2,15
2666,134,126,486
586,66,261,223
4614,647,285,562
29,117,43,6
417,536,57,58
7,14,0,1
3162,1683,1333,1044
1233,1090,1298,676
29901,14645,2005,3768
1792,821,872,708
66,338,2,8
2926,2457,1051,799
1555,2399,700,622
723,240,324,209
311,81,24,97
76815,298,871,17913
790,993,304,292
33,36,11,12
417,381,123,138
23,24,2,5
2724,2653,1186,1090
328,268,58,71
74,9,29,22
7543,3913,2675,3445
2337,2137,2156,1071
5463,4622,2311,2082
1376,834,313,338
43,137,36,9
1646,701,175,290
15849,12846,7762,4762
43,22,31,9
2,24,1,1
91,47,26,36
1055,875,460,352
19945,17311,7036,5359
46,84,66,35
3,43,4,2
1324,1550,638,676
10,12,8,3
804,655,136,168
234,703,156,77
1298,1256,220,310
2,29,5,2
32,207,16,21
58,24,93,26
1316,3929,864,562
14,41,31,11
604,361,336,254
3093,2334,1628,1628
2767,2202,506,837
51249,22747,16804,16001
963,7817,404,241
97,96,78,35
287,32,147,95
4755,74,4913,2043
53,0,1,11
454,2172,177,207
741,128,80,206
1760,2518,666,518
6652,257,1253,1560
954,838,626,443
2668,2337,1846,1046
15345,45759,3809,7250
1062,1153,521,415
9877,9966,2772,2593
20,15,9,3
4256,5489,2113,1485
2220,3033,881,764
456,507,583,182
4063,2399,759,1001
836,1081,481,388
496,703,240,201
515,656,520,306
1237,1155,682,483
14,17,10,13
14554,8095,6864,5467
1495,152,1149,796
17,2,17,9
4,97,23,0
3,79,13,2
60,44,12,13
657,256,211,202
2232,1023,374,767
1665,3316,1286,741
19,33,2,14
540,958,92,188
20092,18697,9176,14699
1229,1144,340,371
12,8,3,2
1694,1034,605,877
13988,646,19492,7048
576,37,746,373
10,2,16,10
3,3,19,6
8,36,26,4
2,29,2,0
7,245,9,0
4,159,223,6
2,14,2,0
137,1466,168,50
628,164,626,194
8013,2689,9001,2896
1191,151507,3099,196
9,276,565,5
3,82,130,5
9,20,1151,15
14,5,541,22
858,228,563,203
118,100,337,46
282,21,175,58
197972,18494,85268,90313
163754,4525,69629,73685
32399,26387,14415,14187
1694,2275,1121,870
1724,809,928,708
985,560,72,174
140,16,3,40
2842,5457,1728,1110
3835,4295,2268,1766
75,117,7,6
2925,3071,2134,1396
1803,1120,670,481
128,845,71,57
4707,3197,1892,1828
1014,931,559,448
764,1011,606,338
5,50,1,3
11565,9457,5644,5068
29,34,2,9
4759,1372,2141,1624
17200,14059,5720,5606
381,997,210,142
425,353,268,173
167,171,45,48
2203,1454,738,906
43,31,22,31
58,57,58,29
3060,7473,1859,1487
15,12,2,4
19,14,23,3
467,300,232,129
2569,3979,1212,873
2478,4209,1113,1245
3718,2025,1196,1181
349,1512,764,203
2176,22299,1137,572
59,38,111,21
9,37,32,3
68,467,49,26
2132,2027,1035,788
44,52,24,11
2268,959,569,738
1783,1534,874,577
111,86,73,34
661,743,456,360
27,50,7,5
1054,1521,331,312
99,181,45,31
5632,6013,2312,2010
9983,10656,2869,3081
5,2,1,2
1153,1378,316,395
328,304,52,119
102,108,77,135
1587,2269,413,534
127,158,31,32
1049,1023,498,375
19245,10359,4139,5023
1773,1445,1066,712
215,501,138,92
1527,961,652,536
3837,2351,951,1286
232,532,39,90
226,494,86,99
1994,2069,1280,1523
3851,3240,2726,1672
54,49,19,22
737,746,367,291
1435,1225,644,506
164,66,49,85
936,16,329,309
1368,687,552,368
11291,8484,4270,3428
10085,11442,2273,2639
12628,3072,4142,5428
501,657,188,128
12,28,8,2
622,420,329,242
690,427,459,311
3,54,0,3
0,66,0,0
220,261,107,77
128,7060,14,29
415,391,153,107
2391,1352,831,720
4322,4361,1358,1181
16750,17477,4795,5477
6431,8287,2392,2401
13,66,1,12
7042,9014,3058,2407
936,908,293,212
184,132,43,53
41,97,8,5
272,534,190,96
3345,3015,1336,988
13,6,6,9
260,2734,113,77
26,23,8,8
14,39,0,2
54351,25175,10202,12780
825,108,70,172
42,17,21,7
454,576,102,104
2694,2042,837,741
9403,5467,4048,4108
7405,9860,2702,2350
215,282,87,80
14432,15474,4064,3499
930,550,435,322
2009,367,547,843
0,2,9,3
769,670,607,387
6608,2401,1779,2900
