145,164,272,281,381
78,71,152,70,152
2,7,109,70,11
83,98,160,98,166
0,0,20,14,3
6,6,110,92,8
3,6,67,45,10
5,3,91,73,17
0,0,28,29,6
0,0,12,12,0
4,10,96,53,19
1,2,19,18,3
2,0,32,10,0
1,1,49,27,1
0,0,44,20,3
0,0,37,36,0
1,8,47,49,4
1,1,81,53,7
109,15,2,2,32
15459,12544,16856,19122,29160
0,7,6,1,11
137,241,500,475,457
375,692,1137,1173,1180
642,1005,2808,2125,2375
1694,1736,3265,2717,3750
271,181,716,505,510
64,51,134,116,98
6,11,49,41,47
1,21,4,0,22
20,75,57,46,119
3794,4430,8542,7021,8956
42,48,169,166,126
136,71,399,407,191
8426,3503,12442,11411,11827
493,724,755,605,1362
1049,1496,3356,2597,3429
4525,2201,7781,5499,7356
1574,2105,4911,3804,4862
59,151,245,162,285
839,1116,3884,2416,2621
143,240,140,145,441
809,1643,1358,1240,2876
4173,5552,15264,9753,12205
41,28,121,143,77
397,172,678,699,563
8211,5093,7389,4425,9197
1416,1879,3806,3406,3865
108,180,303,287,300
486,692,1682,1229,1581
394,363,881,753,690
18,49,315,237,93
871,1282,2140,1984,2570
2,17,427,360,58
128,207,151,161,407
12445,4488,1627,1500,17994
15,107,4,1,167
445,589,396,344,834
1072,1879,1971,1737,3692
576,778,1419,1233,1651
7,6,3,3,15
384,549,2302,1895,942
338,713,1437,1002,1211
13,23,42,36,38
3679,6168,4949,4998,11314
26,26,62,55,99
1808,2248,4793,4177,4887
8,10,11,11,22
1802,1210,2479,2884,3137
61,90,112,110,124
7,4,25,48,26
4800,6921,7887,7417,14632
344,506,1055,1034,1185
15,15,28,22,35
379,789,1272,967,1570
4039,5700,9361,9876,10786
815,742,1032,777,1895
595,1193,3619,3569,2209
3073,2700,6269,6967,2005
14421,14118,48856,55451,32896
611,1157,1564,1187,2303
1158,1595,6134,6269,4053
2323,1803,3138,3175,4075
12,25,1,5,34
2184,3974,3514,2316,7619
3762,4424,7904,6769,10405
40,46,106,105,171
7,14,4,9,16
1768,1010,3562,2591,1708
85,136,97,68,228
0,0,241,210,5
7,36,867,1207,63
721,807,1342,1046,2008
3925,5370,6766,5999,10383
981,1186,1239,1094,2469
5403,5827,9066,10671,18898
13632,21944,16820,20673,48156
43,9,6,7,23
968,640,1681,1244,1674
269,127,388,255,294
244,2209,5269,5662,3418
600,1054,1356,1321,2035
47,75,95,105,191
163,75,121,102,217
8451,6936,12601,10437,17796
1454,1706,1890,1792,3782
10810,11322,23709,25153,34372
891,936,10313,6844,3088
26,19,31,41,49
2118,1769,5070,3480,4384
73,202,609,666,475
32,62,100,61,64
5231,11399,3296,3544,16007
2588,2083,1909,1346,4094
415,492,1246,751,874
0,29,5,2,39
881,10245,2305,2125,12739
5,30,2,2,88
3,33,0,0,47
1073,1493,2043,1631,2686
633,656,1029,977,1366
109,135,345,424,254
2524,3706,1543,3162,6800
71,33,2877,2892,142
1986,1852,2689,2372,4405
16225,11031,11993,9365,29394
7263,3918,7412,6503,9793
662,835,772,821,1701
1126,2150,1620,1509,3945
914,810,1013,1062,2299
70,33,107,168,134
13,8,29,46,48
630,636,924,791,1459
1395,2643,3860,3513,5811
431,718,1158,847,1646
3241,2415,12344,7629,6572
79,49,236,93,106
26,17,91,46,44
5194,5838,11689,9389,14164
108,128,220,170,271
123,94,882,731,257
36,74,273,214,258
8902,16971,17332,17660,31846
20,142,11,11,258
6,22,240,285,196
111,194,390,370,408
3141,2896,5721,4493,7126
73,36,263,309,138
2202,2025,4556,2961,5450
4671,1879,9119,9796,4553
589,513,1450,1087,1717
3130,3327,8115,5952,11062
213,357,454,409,767
1117,942,1326,1313,2101
3541,3836,5135,3123,8019
2695,1411,150,127,3167
864,1402,2076,2116,3226
321,823,958,1089,2155
572,488,1707,1925,1424
235,345,613,262,444
1445,1648,3132,2357,3864
11,5,77,54,15
1610,2084,2390,1779,4845
58,11,13,28,23
3,15,9,3,11
30,36,228,185,138
5,10,49,69,7
1324,1484,3530,2618,3680
7,62,111,109,23
85,19,8,5,112
47,2,1,5,40
2528,1356,152,189,4046
8,23,17,21,44
86,278,46,82,383
95,167,405,322,338
3662,5842,8635,9484,12439
195,293,798,908,702
169,3001,22,28,2295
137,47,119,183,241
36,26,367,372,305
4877,6627,9678,8397,14610
665,143,37,67,694
5659,5284,8401,5169,12575
4495,3938,4412,4250,6665
63,10,1,5,38
9,49,0,3,19
5246,448,331,438,2375
874,73,20,13,344
6383,10773,7677,7000,22158
63,39,62,49,128
3976,4903,3026,2463,9381
19,8,3,0,10
976,975,386,255,2405
8,36,42,30,75
59,895,12,3,2010
811,521,2340,1742,1613
109,1428,4,10,1738
0,26,0,0,28
32,7,55,37,57
104,35,176,157,103
5166,1683,4188,4250,6835
134,45,23,20,159
2187,1596,2914,3326,4621
2258,2913,6147,3803,6213
216,169,364,173,252
282,877,651,576,1338
4703,4727,15539,15758,11975
1102,824,2030,1811,2223
21,19,36,12,18
7753,10616,14384,10781,17379
24,35,75,76,64
28,36,322,258,81
709,1320,3516,2758,3009
2195,3186,2488,1441,7069
345,344,640,730,1164
182,149,1759,1801,301
4609,1792,2571,2055,6021
223,565,726,532,1043
1105,1363,1332,865,2428
3387,4514,6078,4714,11012
7615,27089,375,428,36300
54,143,1316,817,227
1165,1113,2931,2225,3121
860,931,793,820,1591
6266,28266,11301,7185,36487
745,254,1705,1383,942
617,919,1151,1214,2181
651,990,1296,864,1859
3164,3830,5783,3296,9266
669,796,1035,959,1740
1479,1098,4842,3550,2986
2,11,384,309,14
657,1085,1112,886,1686
7,6,32,25,9
747,1041,1612,1220,1999
1160,2154,1615,1554,3944
1,6,6,3,16
13,28,20,28,64
289,464,791,708,942
331,495,1481,879,881
1025,1319,961,616,2291
1655,2318,3112,3673,4386
236,278,436,552,640
2,5,189,161,7
219,417,9892,9885,394
302,134,26,23,243
14,5,8,1,9
12,230,5,4,383
110,117,253,151,227
386,610,914,627,963
33,69,28,17,133
214,864,3528,3141,1310
3575,1391,9284,7968,3937
158,27,140,135,100
1182,1895,4950,4781,3976
19,24,62,43,44
6608,8464,17511,17884,21893
48,32,10,16,107
2453,2530,6684,4407,6769
4221,5580,6438,6423,10962
79,137,123,122,209
655,621,1273,1205,1498
3515,3054,6290,6391,8681
542,719,930,780,1381
221,250,432,477,493
18,237,1,5,177
1,19,0,0,21
15,161,3,1,341
0,10,0,0,17
9,34,30,36,29
1983,4694,5469,3940,9060
3136,7328,9369,9452,13640
2548,2053,3483,3187,4730
455,1063,593,705,2016
690,1954,1822,1834,4000
2295,11697,14816,13205,22886
4132,7760,6360,5551,16587
483,438,1376,1451,1234
1245,1694,4182,3703,4134
237,303,857,858,679
415,459,3681,3732,866
102,119,169,222,232
527,1418,1974,1295,2463
77,346,887,621,706
7654,9334,13751,11992,18184
122,225,144,103,308
484,691,1176,1176,1777
111,107,1645,1062,344
137,200,107,129,467
37,40,37,24,52
1819,3426,3511,3511,5343
3728,4899,8513,7024,10310
796,1325,1781,1159,2312
981,2677,4540,3915,3612
0,0,75,44,1
2,12,1,0,33
1114,1550,2483,1881,3258
462,1025,356,353,1894
301,525,656,783,1108
1209,1396,723,550,2789
3,4,69,78,9
1728,2135,7944,5836,3104
664,844,1950,1356,1690
29,12,102,107,33
1823,4346,2835,2640,7726
2292,3161,3253,3435,6512
2501,4631,2719,2705,8749
99,153,96,77,236
205,449,441,349,808
1125,1620,3794,3821,2744
1553,2630,5598,6550,6474
0,12,54,116,23
3136,4284,5581,5535,9260
2702,3593,6673,5267,8306
9,13,43,26,33
504,862,1177,1009,1381
621,1191,2710,1881,2167
651,826,2090,1763,1951
711,603,2374,1602,1542
1444,4620,3309,2130,10301
1082,1500,1287,1037,2810
532,883,1586,1573,1932
435,719,1891,1762,1934
1,2,17,14,13
1,2,603,263,6
2,5,339,263,11
7,13,312,256,116
75,149,1462,1197,303
65,54,1014,1043,110
446,137,839,1474,268
6,30,3,8,48
2638,3212,2792,2329,4663
963,1499,2069,1797,2777
527,601,1006,996,1971
2,0,13,13,6
113,29,55,111,208
190,394,556,428,748
2409,2787,1539,1983,6187
710,581,2698,2049,1557
258,194,386,302,498
1161,1214,3817,2779,3578
2983,2238,4115,3078,5363
28,55,47,20,90
3089,3242,5856,4302,7217
2161,524,183,132,2663
31,13,57,23,65
673,634,821,766,1392
60,143,229,270,373
651,857,1067,851,1586
17,49,110,166,81
148,280,584,553,691
611,716,1484,1176,1726
1177,956,2866,3478,1890
529,645,1485,1942,1634
45,62,512,376,139
290,681,767,568,1019
2240,2915,10638,6601,7672
1005,1994,3732,3769,3934
6,3,13,19,21
629,847,1335,1133,1920
10,10,5,7,22
490,406,66,74,846
33,53,56,43,137
154,333,485,405,842
1692,4547,1945,1834,9580
1041,1121,1611,1484,2352
1362,806,1000,1188,1335
37,21,38,31,44
1494,1975,3035,2755,5095
1570,4278,3085,2964,7048
7,63,151,154,99
3,21,23,37,38
3480,3502,587,517,7061
11,18,97,61,92
523,885,1515,1337,1770
35,113,2515,1313,316
7,1,52,33,7
100,486,976,818,951
2046,2221,5662,3744,5600
531,752,991,867,1148
269,330,860,532,623
70,63,77,46,168
10,21,42,32,40
25,26,31,27,43
347,424,677,535,969
72,86,96,98,168
4,5,19,23,24
15,20,53,111,42
1953,1682,8437,8422,4490
1576,1072,610,517,2483
24911,40390,33995,29431,76101
748,2415,2314,1382,3153
59,146,6,11,258
341,227,3410,3045,869
670,1112,1303,1493,2445
145,220,504,471,544
14,14,373,377,184
395,205,486,560,685
3376,2390,1318,1448,5280
1171,1102,1700,1699,2571
677,993,1085,1108,2127
2708,2549,4669,3926,6654
533,501,4276,4151,1655
6,17,30,22,38
5910,2273,2407,2621,4309
1497,1998,2862,2800,3945
2,9,21,17,11
10328,4853,468,499,10211
130,212,1781,1253,353
18,39,419,262,76
627,693,1551,1023,2364
163,206,1333,1465,231
57169,35315,2349,2669,104350
13,34,10,10,101
340,292,40,50,769
12,30,1,2,23
1576,3189,175,284,5904
26,7,0,4,34
125,1192,3206,3312,2475
2,7,11,16,3
45,937,30,26,2969
14,93,9,5,363
95,137,1668,1419,257
1438,2580,3289,3303,5309
2987,3184,6799,5493,8347
51,30,50,60,34
71,89,899,684,223
983,956,1587,1205,2175
32,25,46,15,57
1804,6809,736,901,11909
1,0,52,41,2
8,8,27,27,18
825,249,177,167,1284
5,4,87,111,6
1521,1116,2520,1879,2612
13,13,19,10,2
128,134,236,345,81
819,641,1447,1192,1256
1326,1614,2660,2308,3242
869,819,1610,1458,1880
193,297,1400,1628,653
2889,847,13358,15799,2392
773,1509,1069,816,2855
1757,2576,2743,2488,5085
41,163,48,88,121
289,1592,120,132,2219
1976,2608,1394,1642,5700
479,583,686,766,1271
36875,10547,8870,8644,44428
58,49,1604,1399,197
1736,1621,3150,2502,3833
13,9,2066,1848,12
1261,3710,10395,10471,7343
0,5,51,74,16
5,11,42,36,9
453,879,1121,838,1644
4087,2772,22605,19810,11064
235,543,583,799,692
1119,1034,1375,1117,2531
75,254,401,462,508
8,5,40,39,38
16,18,47,49,26
1957,2673,5132,4607,6237
4,9,27,24,17
58,76,2675,4695,142
5145,5183,10457,8584,11172
15,13,43,32,22
577,2390,1800,1840,3685
18405,3767,2603,1946,12625
636,1786,1560,1016,1775
70463,36678,33151,29668,107855
44,67,79,32,45
378,555,1427,785,1197
31,34,44,57,111
1334,2191,5386,3695,4908
67,91,252,107,100
5,2,63,53,4
1018,1508,2205,2006,3030
2632,1800,5113,4824,4098
2,14,3,4,20
8,9,0,0,12
2903,4505,355,289,10476
2421,2006,4655,3595,5430
1602,2556,2347,2118,5769
352,1218,721,704,1622
112,145,84,67,258
15785,13603,29055,12078,16527
2,0,5,6,8
111,96,376,186,142
453,676,3185,3414,1758
299,304,312,297,700
1,7,1116,1232,16
1322,1897,3057,2300,4088
709,696,2215,1627,1751
12949,35988,35443,41603,48873
15,110,189,107,238
5,12,42,25,22
5,12,3,5,17
72,62,615,360,148
98,126,312,291,422
19,26,986,469,69
564,548,899,381,584
339,499,1148,936,1154
163,42,26,20,182
0,27,24,21,493
1995,2319,8408,5794,6337
16,93,944,836,210
2574,4071,4794,4192,8426
7,10,23,26,17
183,189,366,328,241
335,273,765,652,655
101,133,170,171,245
542,502,1853,1717,1219
9,7,74,70,16
950,1100,1909,1436,2688
5679,8436,12510,8986,20534
1771,2179,3112,2873,4679
73,143,22,33,849
171,974,8,4,1695
19,7,89,72,56
149,208,2267,1698,501
1075,1209,2273,1951,2723
12,14,7,14,6
4968,3765,4609,4130,10160
6,0,36,28,6
496,130,1218,681,540
1089,1118,2333,1687,2387
127,128,1391,930,370
1087,806,4383,3041,2160
373,416,905,606,832
9192,4246,11134,7748,7353
771,177,629,733,737
4395,2010,2460,1868,6092
129,50,68,58,89
453,697,787,658,1238
440,530,1355,740,1280
1892,7086,3281,2736,10642
864,793,1862,2249,2498
33,11,7,0,15
1415,2086,1363,984,3836
4619,6979,5037,3255,10133
6300,5481,15266,13844,13757
2,9,8,6,14
821,548,97,70,1240
32,13,0,2,9
8,3,205,149,62
103,207,297,259,523
667,808,1363,892,1692
2109,1993,4134,2786,4363
5913,4251,5022,3025,10053
1305,322,1169,434,539
8411,3577,7635,4578,10593
2,1,76,26,8
1,4,11,5,10
7,2,6,1,6
817,335,901,364,644
408,145,8210,8288,265
197,309,515,455,616
368,399,1096,1031,862
47,54,102,68,69
49,374,949,976,1175
498,3340,353,323,5195
109,646,3185,2878,1091
4672,9193,7160,5713,21879
213,537,3028,2491,1352
132,40,25,37,69
5302,9130,15410,10023,17055
720,579,3151,3315,1883
9637,10762,26442,18273,25076
6761,5699,7176,6629,14660
2166,1105,612,515,2179
2343,3108,4844,4923,7823
16,10,33,20,34
14385,4157,8545,7837,14011
673,1104,1984,2012,2395
17,40,87,78,68
5226,9111,8851,8468,21571
216,458,721,695,1028
658,1830,2124,1647,3459
314,480,395,395,857
22,17,24,28,24
692,782,1790,1633,1756
3,42,768,760,198
15,40,47,69,25
0,3,131,109,16
8226,3443,6880,7377,13602
4,11,28,25,21
1549,1254,2600,2529,2620
384,617,678,643,1165
2207,2413,2747,2651,3947
16,31,28,20,46
20,13,41,57,8
1600,2080,16216,14887,5131
6,40,33,36,11
271,325,248,307,576
326,390,553,413,712
16,18,48,36,66
688,1370,2468,2444,3135
341,649,596,624,993
2271,360,1577,2288,754
2421,392,1171,1503,1437
52,8,1,6,20
7,6,31,24,27
3639,3159,3913,2720,5917
12533,11286,33303,25597,33797
1845,9265,17004,22518,13965
370,3831,716,669,7963
5,5,48,58,2
446,384,821,845,974
992,1121,2442,2040,2598
1604,875,4171,3874,2450
6688,5923,9860,6969,12907
10,10,1072,724,31
480,480,1338,781,893
46,80,676,405,175
1244,1396,1688,1184,3129
291,3658,347,226,6158
1,16,7,9,46
7,86,1,1,191
13785,149842,1401,1032,214265
19,82,0,2,153
1548,999,1860,1346,3102
1445,1447,4280,2747,4409
45,108,223,149,157
3158,1228,4467,4123,3965
12,4,7,9,18
46,40,60,44,118
4,5,25,21,5
154,201,359,401,390
546,266,599,518,786
1866,1801,5766,5000,4528
445,116,306,178,869
10,1,12,5,4
3144,3110,7778,5698,7365
4407,3707,8076,7272,9321
15,10,19,10,28
431,673,1349,1062,1352
2442,2568,3008,2839,6694
11857,11504,15288,11757,29868
3772,1077,2979,3845,3449
59,7,153,164,34
315,742,769,762,1334
2075,2292,4736,4081,5509
2,4,364,280,5
1,4,464,373,5
790,565,1062,863,1736
17,17,117,84,72
20,62,0,0,83
5923,5277,166,137,8996
6308,5411,8001,7009,11624
4215,4991,6706,4681,10078
2714,2179,3251,2317,4249
89,37,286,366,124
1394,463,6602,5739,1298
29,17,46,35,57
517,551,885,736,1478
6,2,320,276,6
4860,3199,10704,11425,8082
494,331,7517,6636,1564
1316,4882,4723,4593,9096
1159,2451,81,70,4540
12,33,28,11,74
4759,7039,8117,6825,16897
28,179,104,127,275
11920,12234,26900,23069,30658
231,353,389,356,698
75,28,734,722,52
418,169,11425,10545,516
1997,2814,5713,5656,6244
612,736,1307,1399,1674
16,23,47,68,80
7,26,46,52,46
3943,4431,9254,6835,10988
48,20,61,29,47
509,1061,1950,1869,2236
42,53,10175,6187,90
245,284,780,380,554
388,448,1109,878,1084
96,115,485,518,337
1042,1906,1660,2731,4891
37,42,21,9,40
706,1204,1933,1571,2518
21,47,31,40,21
3091,4378,4632,4375,8522
1082,2457,5187,3934,4667
37,57,106,48,73
112,99,167,111,264
6876,3187,9851,10224,8518
695,938,1307,1626,1865
42165,29952,64525,56691,84047
5362,7081,12727,11092,21677
19,9,19,8,30
16,12,1,0,22
1935,3035,4108,4036,6522
498,680,256,185,843
3789,4887,6604,6480,10237
1973,396,61,89,2276
494,914,516,456,1692
221,204,292,160,235
12047,13336,23095,16805,31600
16145,11353,21705,26489,28282
5793,3202,22261,17153,9564
820,1111,1707,1642,2425
11,5,21,27,12
1446,2980,2732,2366,6516
41,478,68,68,700
304,420,808,674,899
694,1035,1632,1297,2768
13,112,12,13,223
233,341,2703,2451,902
12,15,24,17,12
2661,2771,4345,3824,5986
4888,1045,93,76,4075
4685,4362,8341,6780,9958
612,947,1663,1114,1968
649,1062,1702,1180,2201
1130,1185,2663,1961,2889
85,14,12,8,93
355,423,548,528,995
413,95,22,24,274
22,29,40,23,31
38087,36322,8636,6883,68748
51,37,31,13,62
9,2,0,0,7
8882,8699,10314,9911,19302
192,243,451,405,772
5405,5968,12923,11228,12262
3,1,170,181,1
393,562,1035,467,510
290,553,825,723,1018
1596,1721,16870,17373,3985
51,12,37,29,57
4,12,2235,1558,30
3152,2989,165,87,6673
33,30,64,46,37
26,103,1960,719,59
987,1192,2897,2558,3056
35,41,335,215,98
926,231,1182,972,817
585,668,104775,86302,644
577,980,2626,1878,1789
278,234,1350,1123,527
1167,787,3400,1599,1743
117,177,6956,3846,384
1,5,28,48,9
1053,1562,1520,1356,3072
14,13,6,7,13
612,1107,1289,852,1974
245,333,907,646,591
2368,1267,467,242,4467
439,763,2258,1875,1721
1744,1604,1570,1503,4163
747,582,4206,2625,1318
180,259,478,462,427
4094,1567,6356,12621,3214
36,113,29,64,33
2,9,24,36,15
4131,5882,11079,9515,12956
1544,1458,5905,3845,3695
104,140,143,85,256
1090,1776,2512,2119,4590
292,374,539,317,670
9,6,6,1,7
1607,3196,4751,4392,7108
3986,15613,14657,15557,21487
1963,3750,7610,4313,7965
2614,1939,3061,2635,4936
606,510,1159,911,1376
43450,31492,30804,34071,35122
12,15,36,21,17
2757,1166,2625,2630,3672
132,57,358,405,183
10545,5466,14400,19895,11517
169,795,556,429,1229
11,94,567,298,136
494,1080,3420,2480,2510
924,429,3492,2769,1276
3006,3067,6893,6397,7296
5,42,5,4,62
2094,2144,4728,3142,4586
4,1,161,107,8
1,5,17,11,10
23,27,1012,737,35
34954,25182,21645,17721,65020
9,2,9,12,16
13252,23847,13275,8316,40692
309,353,568,532,846
2630,679,3567,3631,2781
7,1,7,2,5
1440,2795,2052,2180,5442
1271,1078,2420,2418,2034
573,597,900,989,2023
449,724,1022,913,1423
3769,3967,8060,7186,9563
2185,4120,4597,3837,9031
75,75,212,65,82
629,1079,353,344,1935
850,1687,1798,1977,3562
1,8,12,32,23
144,391,952,797,848
16,48,79,28,46
0,2,144,104,5
5715,3180,95614,101303,2129
96,158,166,130,358
37,168,185,155,279
500,793,1445,1948,1455
2876,31810,266,288,39052
20,58,61,60,99
165,538,75,88,957
80,914,11,13,3200
56962,73515,38781,44984,198829
165,187,180,6,86
1268,14286,626,467,17459
148,527,317,234,881
0,2,84,82,1
13,8,156,33,37
65,65,144,187,139
8,16,13,19,26
305,334,691,543,689
5,31,391,279,63
9,10,289,294,7
127,146,132,142,258
34,202,465,466,267
22,14,80,61,44
193,724,867,873,1014
6112,5385,10229,9756,12448
75,58,328,290,220
448,812,1161,1028,1550
1101,2204,1536,1129,3821
430,381,660,652,1339
106,163,342,609,251
15,37,42,69,58
27,37,133,99,75
7147,6670,6569,4285,20416
115,74,116,101,104
2960,3979,9336,8423,8107
5193,6316,11183,8441,11875
6229,3817,6731,7586,9930
4054,4934,4802,5622,4957
10,21,19,15,15
6,14,44,28,19
16716,61095,29740,28796,104283
1065,1681,1140,1079,2788
3771,9124,3164,3192,15792
4,23,17,24,40
1418,4880,1105,1142,6846
217,433,752,550,834
1018,1714,2451,1904,3601
2290,4534,7663,5334,8574
687,1177,1206,1226,2389
1698,2136,3137,3142,3520
358,338,894,603,853
2217,2418,2526,2500,4745
1595,2318,4002,3276,4862
82,45,1028,1690,128
1454,1648,3912,3180,3312
854,671,1243,1116,1503
839,1100,1998,1717,2111
325,483,673,572,920
605,2272,863,825,3417
3268,3843,5629,4968,7435
408,150,301,443,453
1617,2123,2785,2680,4990
395,318,825,576,533
1022,1865,2030,2177,3725
282,316,331,332,617
1024,1607,1536,1336,2921
328,249,740,747,831
38,119,265,245,225
73,79,642,458,139
309,410,667,718,793
29,29,85,103,49
147,281,365,326,451
796,799,2643,2421,1728
108,182,585,469,348
589,1018,1017,789,1923
100,225,205,172,342
38069,41983,72139,56128,87632
39,47,49,90,76
278,483,832,647,936
86,185,186,164,324
53,40,40,42,102
2148,3854,11438,12498,7477
251,79,12,8,434
40,74,6,6,179
0,0,37,24,0
9,14,1056,964,24
0,0,25,22,1
22,55,8,12,97
196,116,848,980,434
45239,59818,124079,104154,106493
1676,2281,4625,4155,5616
68,277,1099,1238,675
3032,3885,6355,5173,8234
98,48,132,93,106
197,349,589,410,602
5,14,603,579,315
8,15,600,593,331
781,1818,737,627,3429
1975,2607,1723,1470,4587
190,510,3345,2622,1195
29,750,25,42,1537
5,47,103,101,82
107,1187,2259,1651,1989
2,13,338,334,14
2,12,13,8,20
7,45,33,27,73
1,6,107,94,17
932,1951,6122,4105,2851
5146,4099,3704,3372,7618
103,41,26,37,63
2356,3270,4181,3514,5738
6,14,17,14,13
552,1153,3100,2423,1908
8,24,175,222,38
160,282,10755,14874,486
763,914,1935,1691,2298
1156,2471,2357,2446,4143
11,10,4,3,17
4512,20442,5053,4943,21853
157,216,1330,1056,520
632,640,1129,908,1348
5994,7786,13099,10925,18251
4116,3261,9515,8466,9389
25,38,78,82,94
536,1365,2142,1636,2114
7550,2297,8110,6518,13716
71,26,53,42,55
19,3,9,3,11
1044,1419,1426,1091,2614
52,26,122,117,107
2,0,56,60,4
710,1030,727,726,1882
26136,13298,46292,46792,28514
1023,1683,3143,2661,3528
3009,3890,3292,3063,8538
63,148,18,12,129
2,0,37,37,11
82,140,1130,1137,437
17178,22982,33099,29667,50884
2,3,11,21,8
45,153,52,72,249
188,375,935,665,651
1049,1581,2900,2510,3511
2916,2543,5636,5087,5455
1966,2256,4596,3939,5200
13647,12321,12558,11654,27255
201,229,193,232,316
570,1116,1187,1138,1887
1380,1579,8149,8503,2997
9,4,44,16,24
949,986,2290,2384,2751
720,1131,723,979,2206
3727,2767,9815,7588,8558
1742,1356,2210,1281,2098
30,17,45,26,38
4,7,14,3,8
811,807,238,173,1757
547,795,953,880,1328
21,341,447,737,570
1202,1396,1862,1511,3459
16686,10899,29063,26960,31620
554,546,1174,771,1371
199,454,927,612,741
8,11,13,15,19
5085,5260,5658,5916,10887
973,1566,2818,2454,3571
923,4109,527,376,5977
901,1551,4379,4213,3162
8,67,79,70,100
5,30,10,10,83
1501,3542,3301,2822,10502
4763,6027,7884,6403,12633
408,472,460,451,1051
470,1118,1613,1629,2401
12,17,25,12,12
5015,4719,7823,9129,13436
205,428,634,645,851
601,299,6010,5813,621
3719,6012,10514,7159,13952
3995,5878,11868,12296,12522
906,2154,2938,2340,3813
8571,3859,11855,12969,12360
544,688,2316,1842,2038
4709,7984,10385,8421,17105
839,877,1646,1326,1750
692,158,2470,2720,634
925,755,1209,927,1388
3204,4707,3958,3232,10787
790,1202,2239,2223,2908
683,817,2725,2701,2287
411,459,511,404,907
9344,12782,19212,15604,28593
6,10,1213,646,20
4,6,40,29,11
37,71,957,600,130
7,1,915,1005,16
1655,2784,1625,1619,5775
12,20,97,116,49
935,1824,2069,1512,3314
792,1240,984,647,1589
2759,910,1124,1216,2650
11,3,0,0,7
23,8,0,0,30
14,29,44,14,31
14,1,7,5,19
2117,2232,4946,4720,5644
20,3,7,1,15
25,27,50,30,53
2,0,12,12,4
471,438,617,543,962
755,1020,1122,861,2318
5503,5494,7361,5836,11956
4265,7554,7449,7374,14606
18,29,21,29,63
114,104,26,55,355
1351,1998,1495,1312,3459
114,144,356,365,355
2893,5766,5049,4671,10922
99,328,242,246,623
963,1272,36,29,1945
263,338,398,361,648
1153,2984,1589,1547,4661
1002,1872,2658,2018,3333
262,95,50,34,433
30,43,81,85,71
2174,3136,5906,4523,5901
2,2,69,57,63
49,453,133,149,857
538,165,212,196,576
1148,693,195,199,1735
8,52,28,14,98
3046,3039,4901,3914,8072
2471,4905,3420,3458,9720
2,16,6,3,25
544,1863,37,26,2168
95,336,1765,2403,556
137,210,8679,5422,166
30,45,58,26,38
1942,3839,4871,4582,8956
1354,5000,357,392,8566
53,138,6,10,187
8,6,5,5,13
5,8,4,3,18
30,19,236,398,61
96,144,336,266,310
559,1133,598,772,2071
40,73,746,626,165
194,308,263,223,530
150,2151,5718,6026,3580
2396,2341,1049,919,5125
158,1434,401,434,2128
1860,1898,2378,1975,3784
0,1,365,315,8
6117,4970,9670,8638,13430
217,226,211,148,827
224,472,629,556,932
1154,1495,2408,2300,3467
8174,8312,7429,5919,11264
145,389,511,408,853
15,41,113,176,81
9,40,11,24,64
1941,2564,1471,1263,4711
249,417,473,459,751
852,837,1348,1035,1709
557,754,468,439,1185
223,907,62,35,1345
88,151,63,50,356
10546,18726,17857,16467,36663
426,536,655,527,874
705,1137,1082,966,1881
3576,3815,5521,5035,7271
34,8,15,10,85
1341,1663,3991,3984,3617
2610,3634,5630,4650,6577
16,38,55,59,55
8,26,55,100,29
2,3,2,8,16
979,824,1172,1187,1925
13,7,8,5,17
11,16,399,294,257
230,271,785,726,657
137,162,265,182,348
1233,1858,3477,2525,3860
173,320,8368,9483,569
1954,1066,3179,2126,3650
4,10,603,631,6
7,7,596,702,16
11,22,1134,1096,33
30,91,967,403,269
2501,1533,3220,2059,4269
498,430,2301,1787,1255
372,434,1012,987,1096
600,828,2887,2801,1983
405,226,2098,1812,395
1,1,2085,2061,11
131,163,502,402,439
280,613,468,441,1165
2410,3523,6485,4907,8605
106,38,142,130,151
128,315,53,24,229
6110,11538,13568,16146,24704
22,24,1,7,32
6,9,8,5,14
24,0,1,0,27
135,86,45,56,121
3851,4670,7210,6982,11432
4495,4983,9903,7564,12291
687,4830,1968,1782,10582
26054,20403,49999,53523,55297
8,21,1221,494,18
905,149,129,228,678
302,497,63,89,865
1132,488,1040,752,1483
5,47,88,110,83
101,59,429,445,289
4,3,13,10,4
1924,2302,2266,2330,4994
895,1631,1398,1168,2785
7165,3663,13791,13542,16943
1235,1659,1181,873,2960
13,9,334,382,10
1342,1499,2822,2707,3940
1052,1402,3038,2806,2659
356,527,258,274,1187
213,35,82,108,122
36427,2746,365,596,20330
547,532,1253,816,948
22,15,60,10,23
224,145,302,205,264
25,2,27,11,10
1684,1401,2204,1911,3417
121,89,248,312,309
29,31,9,13,64
6752,4422,5337,4934,9243
1524,3460,2528,2952,6293
3867,4380,6386,4803,7710
2211,787,705,1059,1547
29,58,144,221,104
528,475,916,765,1542
9292,13687,15382,11422,28149
31,21,22,21,30
7,6,16,31,8
51,27,21,17,46
607,714,1183,1090,1540
9580,10324,14493,15411,24634
57,90,125,116,139
0,4,91,59,12
1188,1050,1390,1072,1723
22,27,16,13,24
313,295,949,717,768
121,390,1176,969,604
629,554,1644,1322,1463
7,11,22,53,5
20,31,435,345,56
